"date","ws","wd","pm10","pm25","u","v","year","precip","s.rad","a.temp","rh","dp","s.temp","height","temp850","ws.max","wd.max","u.max","v.max","time","dow","u.s1","v.s1","u.max.s1","v.max.s1"
2015-01-04,0.279260066542797,123.870934258129,22.2083333333333,12.75,0.231866666666667,-0.1556375,2015,0,121.541666666667,9.925,70.1666666666667,4.48333333333333,11.6541666666667,5810,11.8,5.9,275,-5.8775,0.5142,96,"0",1.146525,-0.295233333333333,4.3648,-1.0399
2015-01-05,0.459673684854663,67.8843121000007,32.6086956521739,12.1739130434783,0.42585,0.1730625,2015,0.1,128.875,13.6791666666667,54.0833333333333,3.9875,12.025,5870,15.2,6.5,277,-6.4515,0.7922,97,"1",NA,NA,2.306,-1.8875
2015-01-06,1.08861328413994,100.782891353028,31.0416666666667,10.4166666666667,1.0693875,-0.203675,2015,0,132.708333333333,15.6833333333333,49.4166666666667,4.47916666666667,12.4083333333333,5880,14.8,5.3,281,-5.2026,1.0113,98,"2",NA,NA,NA,NA
2015-01-07,0.986270859857687,73.0555610382569,30.7916666666667,8.70833333333333,0.943458333333333,0.2874375,2015,0.1,122.75,16.5666666666667,44.9166666666667,3.73333333333333,12.6875,5850,15,5.3,299,-4.6355,2.5695,99,"3",NA,NA,2.8926,-0.912
2015-01-08,0.344393399525656,297.623043081819,30.0869565217391,9.17391304347826,-0.305133333333333,0.159679166666667,2015,0.5,109.125,15.0208333333333,64.25,7.925,12.9958333333333,5790,15,6.6,282,-6.4558,1.3722,100,"4",0.54475,-0.228629166666667,-2.4227,-2.3396
2015-01-09,0.316378450406073,190.671212529047,26.9166666666667,10.5833333333333,-0.0585791666666667,-0.310908333333333,2015,0,91.9166666666667,13.9708333333333,77.7083333333333,9.99583333333333,13.2541666666667,5720,12.6,9.7,271,-9.6985,0.1693,101,"5",0.65655,-0.404220833333333,-4.5346,-1.421
2015-01-10,0.557884260359655,298.671650340143,25.375,10.2916666666667,-0.489475,0.267658333333333,2015,0.8,75.5833333333333,14.7541666666667,73.4583333333333,9.84583333333333,13.5666666666667,5670,8.8,5.8,297,-5.1678,2.6331,102,"6",-0.1478625,0.116333333333333,-3.7797,0.6189
2015-01-11,0.562167285782836,236.603004046719,23.4583333333333,15.1666666666667,-0.469345833333333,-0.309433333333333,2015,0.8,113.291666666667,13.2916666666667,90.375,11.6791666666667,13.9708333333333,5660,7.4,9.3,261,-9.1855,-1.4548,103,"0",-0.113558333333333,0.133241666666667,-4.5695,1.8928
2015-01-12,0.850549104385531,303.297859289283,28.125,15.5416666666667,-0.7109125,0.466954166666667,2015,0.6,124.833333333333,12.1125,82.2083333333333,8.925,13.7625,5730,9,7.6,292,-7.0466,2.847,104,"1",-0.0669166666666667,0.599183333333333,-6.4222,4.787
2015-01-13,0.775085411205226,351.099563990448,27.7826086956522,17.4347826086957,-0.119920833333333,0.765754166666667,2015,0,130.791666666667,13.9958333333333,67.3333333333333,7.75833333333333,13.525,5750,8.2,6.5,267,-6.4911,-0.3402,105,"2",0.282129166666667,1.023375,-2.6662,3.4003
2015-01-14,0.610718234189963,34.4786613827311,27.25,15.625,0.345720833333333,0.503433333333333,2015,0,135.166666666667,13.0125,65.2916666666667,6.07916666666667,13.25,5760,7.4,6.2,294,-5.664,2.5218,106,"3",0.595779166666667,0.550245833333333,3.2693,3.0337
2015-01-15,0.335377988199372,59.2937856256334,30.0833333333333,13.125,0.288354166666667,0.171254166666667,2015,1.1,139.25,12.1208333333333,64.6666666666667,5.05416666666667,13.0166666666667,5800,10.8,7.4,302,-6.2756,3.9214,107,"4",1.25077916666667,-0.791633333333333,4.1448,-1.9859
2015-01-16,1.50550056777149,328.193840039114,44.2916666666667,11.0416666666667,-0.793470833333333,1.27942916666667,2015,0.1,135.458333333333,13.9416666666667,57.875,5.125,12.8375,NA,NA,8.6,300,-7.4478,4.3,108,"5",-0.0823625,0.830620833333333,-7.3355,4.3728
2015-01-17,1.10393894791584,314.666213878541,21.4166666666667,9.45833333333333,-0.785141666666667,0.776041666666667,2015,1.3,130.125,17.1083333333333,56.0416666666667,7.32916666666667,13.2458333333333,5820,14,11.4,237,-9.5608,-6.2089,109,"6",0.16535,1.3815625,-4.6815,-3.5793
2015-01-18,0.0709604939499824,296.525210946234,25.7916666666667,10.4166666666667,-0.0634833333333333,0.0316916666666667,2015,0.1,109.083333333333,14.2791666666667,75.1666666666667,9.62083333333333,13.4541666666667,5830,15.2,6.3,293,-5.7992,2.4616,110,"0",0.735045833333333,-0.126979166666667,2.7417,-2.0511
2015-01-19,2.63116378831544,311.694979439415,62.4583333333333,14.1666666666667,-1.96467916666667,1.75015833333333,2015,0.1,133.958333333333,15.5541666666667,72.5416666666667,10.2125,13.6875,5820,15.8,10.2,305,-8.3554,5.8505,111,"1",-1.42302916666667,1.40472083333333,-8.4289,4.4253
2015-01-20,2.58488388784926,318.661867436969,36.4166666666667,9.375,-1.70732083333333,1.94079583333333,2015,1.9,109.25,14.1083333333333,71.3333333333333,8.85833333333333,13.8333333333333,5790,13,9.6,291,-8.9624,3.4403,112,"2",-0.891554166666667,2.54340833333333,-7.6428,4.2191
2015-01-21,0.431253443030178,250.137460467607,25.8333333333333,11,-0.4056,-0.146516666666667,2015,0,139.958333333333,12.875,64.4166666666667,5.99166666666667,13.2833333333333,5700,11.2,9.1,275,-9.0654,0.7931,113,"3",0.7193,0.33935,-4.4836,-0.2899
2015-01-22,0.389477990440871,32.7203977330702,31.0833333333333,11.3333333333333,0.210533333333333,0.327675,2015,0,119.666666666667,12.7375,62.5416666666667,5.26666666666667,13.1166666666667,5780,11.2,6.9,279,-6.815,1.0794,114,"4",0.635783333333333,0.276891666666667,2.4258,-1.661
2015-01-23,0.704773352506379,297.750157391577,34.0833333333333,9.83333333333333,-0.623720833333333,0.328158333333333,2015,1.3,140.541666666667,13.7416666666667,46.7083333333333,1.9875,12.8708333333333,5800,11.6,7.6,280,-7.4845,1.3197,115,"5",0.563733333333333,0.381833333333333,2.7777,4.1165
2015-01-24,0.537187082525886,151.612617441664,37.25,12.2083333333333,0.255391666666667,-0.472608333333333,2015,0,145.166666666667,15.5875,37.875,0.558333333333333,12.8458333333333,5820,13.4,6,290,-5.6382,2.0521,116,"6",0.9742875,-1.0508125,4.3027,-3.1491
2015-01-25,0.0775924838605357,112.394677828787,32.875,9.83333333333333,0.0717416666666667,-0.0295583333333333,2015,0,141.958333333333,15.8,38.0833333333333,1.1,12.9333333333333,5820,16,6.8,285,-6.5683,1.76,117,"0",1.20344583333333,-0.4262625,3.3158,-2.4806
2015-01-26,1.30834332530544,96.9647048933055,44,10.3333333333333,1.2986875,-0.158641666666667,2015,1,65.5,17.2416666666667,43.625,4.52916666666667,13.3041666666667,5750,13.2,8.6,131,6.4905,-5.6421,118,"1",1.3690625,-0.5097875,4.5705,-3.808
2015-01-27,1.33780718052584,291.501693898966,16.0434782608696,7.30434782608696,-1.2447,0.490341666666667,2015,0.4,143.416666666667,15.125,81.1666666666667,11.6708333333333,13.9375,5650,4.8,10.8,264,-10.7408,-1.1289,119,"2",0.0212791666666667,0.404220833333333,-4.7014,-1.5004
2015-01-28,1.10903364452318,71.4909299490075,16.9583333333333,11.3333333333333,1.05166666666667,0.352066666666667,2015,0,67.875,15.5458333333333,71.5416666666667,10.0916666666667,13.8666666666667,5730,8,2.9,59,2.4858,1.4936,120,"3",1.35972916666667,0.993733333333333,2.858,3.5699
2015-01-29,0.884582233905275,290.429658053088,31.2916666666667,15.125,-0.828941666666667,0.308770833333333,2015,0,144.291666666667,14.425,77.125,10.2083333333333,14.0041666666667,5710,10.8,8,291,-7.4686,2.8669,121,"4",0.277004166666667,-0.227795833333333,-4.6642,1.0084
2015-01-30,1.95347321504672,307.814794213084,62.125,19.0416666666667,-1.54322916666667,1.19769583333333,2015,0.9,138.375,12.5625,85.2083333333333,10.0333333333333,13.7625,5650,9.4,10.6,307,-8.4655,6.3792,122,"5",-1.46517083333333,0.854383333333333,-10.1128,4.251
2015-01-31,1.32748442017037,13.5581451983776,24.25,12.875,0.3112,1.2904875,2015,0.4,142.625,13.6625,79.0416666666667,9.37916666666667,13.8125,5630,7.6,6.1,323,-3.6711,4.8717,123,"6",0.794479166666667,1.2762,-5.3994,3.4398
2015-02-01,0.933810387433687,301.39196143719,24.5416666666667,13.7083333333333,-0.797120833333333,0.4864,2015,0,142.166666666667,12.6333333333333,79.375,8.89166666666667,13.6708333333333,5780,14.4,7.5,290,-7.0477,2.5652,124,"0",0.474325,-0.0470916666666666,-4.3897,2.0005
2015-02-02,0.42212932630809,202.333533347647,27.6666666666667,11.5,-0.1604125,-0.390475,2015,1.9,141.916666666667,13.175,79.4166666666667,9.15833333333333,13.6541666666667,5800,17.2,8,279,-7.9015,1.2515,125,"1",0.53565,-0.6628375,3.6148,-1.0983
2015-02-03,0.894881386726754,278.532450968867,29.2916666666667,14.0833333333333,-0.884979166666667,0.132775,2015,0,128.875,12.7958333333333,79.625,8.90416666666667,13.625,5790,16.2,8.4,270,-8.4,0,126,"2",0.188895833333333,-0.523345833333333,-3.6285,-1.8808
2015-02-04,1.36753304559788,268.389759918331,25.2083333333333,16.7916666666667,-1.36699166666667,-0.0384291666666667,2015,0.2,134.375,11.0916666666667,91.875,9.74583333333333,13.7958333333333,5800,16.2,8.8,272,-8.7946,0.3071,127,"3",-0.439404166666667,-0.11735,-3.8203,-0.3679
2015-02-05,1.28718562154425,282.906398695442,20,11.4583333333333,-1.25466666666667,0.287504166666667,2015,0.1,106.083333333333,12.525,88.0416666666667,10.5291666666667,14.1375,5810,15,8.9,272,-8.8946,0.3106,128,"4",-0.464841666666667,0.0561958333333333,6.0978,-2.1115
2015-02-06,4.90445863101046,156.356695747842,22.5,9.29166666666667,1.9668875,-4.49277083333333,2015,0.8,135.416666666667,14.9625,74.2916666666667,10.1666666666667,14.1666666666667,5770,13.4,17.5,205,-7.3958,-15.8604,129,"5",1.37230416666667,-3.21307083333333,-5.7515,-11.1433
2015-02-07,4.21330491051781,127.646532347337,9.45833333333333,5.875,3.336075,-2.5734375,2015,0.2,17.9583333333333,15.0375,93.0416666666667,13.8958333333333,14.775,5770,10.8,11,146,6.1511,-9.1194,130,"6",2.38543333333333,-2.0282625,4.2501,-5.7646
2015-02-08,5.39996326756047,146.59971689301,10.1666666666667,5.25,2.9726,-4.50813333333333,2015,0,44.5,15.1,89.9583333333333,13.4,14.9875,5780,11.6,13.2,171,2.0649,-13.0375,131,"0",2.04466666666667,-3.95284166666667,-0.2931,-8.8351
2015-02-09,3.91010329421703,307.627312881614,44.5416666666667,12.0833333333333,-3.0968,2.38720833333333,2015,0,147.541666666667,14.1458333333333,86.25,11.7416666666667,15.175,5760,7.8,10.1,302,-8.5653,5.3522,132,"1",-2.8094125,1.664275,-8.0226,5.6803
2015-02-10,2.54538005416632,14.7155201529033,11.2608695652174,6.95652173913043,0.646575,2.4618875,2015,0,158,16.6958333333333,54.5,6.875,14.725,5780,8,6,67,5.523,2.3444,133,"2",1.82786666666667,4.75913333333333,2.9697,6.7299
2015-02-11,0.411887605646554,266.244965349272,29.4166666666667,11.0416666666667,-0.411,-0.0269875,2015,0,159.75,16.8125,60.7916666666667,8.68333333333333,14.6166666666667,5820,16.6,8.6,275,-8.5673,0.7495,134,"3",0.7456,0.2931875,3.9527,3.7971
2015-02-12,0.400475302736056,323.175763239195,29.4583333333333,9.41666666666667,-0.240020833333333,0.320558333333333,2015,0,162.125,17.725,49.1666666666667,5.70833333333333,14.625,5860,15,9.8,272,-9.794,0.342,135,"4",1.01615833333333,0.243491666666667,3.155,2.3965
2015-02-13,0.1031322547547,101.582252068015,40.7083333333333,12.5,0.101033333333333,-0.0207041666666667,2015,0,165,18.7958333333333,44.2916666666667,5.30833333333333,14.5791666666667,5850,15.8,8,279,-7.9015,1.2515,136,"5",0.86015,-0.359929166666667,3.1992,-2.781
2015-02-14,1.03201761334432,315.414696647273,57.4583333333333,15.125,-0.724458333333333,0.7350125,2015,0,153.875,17.1958333333333,57.0416666666667,7.625,14.7041666666667,5820,16.2,8.7,279,-8.5929,1.361,137,"6",0.5262875,-0.0816666666666667,3.3125,-1.0763
2015-02-15,1.52625165060508,243.084619427767,26.2916666666667,12.4166666666667,-1.36092916666667,-0.690891666666667,2015,0,148.625,13.1708333333333,83.3333333333333,10.2708333333333,14.4666666666667,5800,16,8.2,281,-8.0493,1.5646,138,"0",-0.474354166666667,-0.598383333333333,-4.243,0.9406
2015-02-16,1.92869564931569,278.161835441956,20.8333333333333,15.0416666666667,-1.90916086956522,0.273813043478261,2015,0,81.75,11.5416666666667,94,10.575,14.8208333333333,5800,16.2,5.7,286,-5.4792,1.5711,139,"1",-0.486229166666667,0.553504166666667,-3.8662,0.647
2015-02-17,1.29293237262812,304.026050150426,17.125,11.7916666666667,-1.07155416666667,0.723483333333333,2015,0.1,33.9583333333333,11.7791666666667,89.125,10.0166666666667,14.8083333333333,5800,15,5.4,287,-5.164,1.5788,140,"2",-0.227595833333333,0.991320833333333,-3.2513,3.3202
2015-02-18,1.6657545992761,282.498051172435,26.0416666666667,13.9583333333333,-1.62627916666667,0.360479166666667,2015,0,150.083333333333,12.9416666666667,87,10.7458333333333,14.8875,5820,16,8.2,275,-8.1688,0.7147,141,"3",-0.991179166666667,0.387820833333333,-5.013,1.4944
2015-02-19,1.99973900030715,300.605292194967,29.5416666666667,21.5,-1.72115833333333,1.01810833333333,2015,0,139.75,13.0291666666667,88.5,11.0458333333333,15,5800,16.4,9.1,285,-8.7899,2.3553,142,"4",-0.797291666666667,1.17499583333333,-5.8593,2.8325
2015-02-20,2.00577018468789,275.152046242961,33.7083333333333,24.0833333333333,-1.99765416666667,0.180116666666667,2015,0,144.083333333333,13.2833333333333,87.7083333333333,11.2333333333333,15.2375,5760,14.6,8.5,285,-8.2104,2.2,143,"5",-1.11975416666667,0.201058333333333,-4.7482,0.8287
2015-02-21,1.53664141411204,274.880891765038,29.0416666666667,17.1666666666667,-1.5310625,0.13075,2015,0,103.416666666667,13.2666666666667,83.3333333333333,10.4333333333333,15.2625,5750,13.6,9.7,276,-9.6469,1.0139,144,"6",-0.907054166666667,0.398204166666667,-5.2064,1.1733
2015-02-22,2.75054144059911,231.321945091815,14.7083333333333,8.125,-2.14725833333333,-1.7189375,2015,0,107.5,12.9166666666667,80.2083333333333,9.54166666666667,15.1708333333333,5650,2.6,12.9,242,-11.39,-6.0562,145,"0",-1.4396125,-1.67835833333333,-4.8727,-4.5122
2015-02-23,0.978378527477967,266.672899376254,22.875,8.91666666666667,-0.976729166666667,-0.0567833333333333,2015,0,174.833333333333,11.0208333333333,66.5,4.34166666666667,14.475,5550,3.4,11.5,275,-11.4562,1.0023,146,"1",0.269908333333333,-0.458241666666667,-6.3037,0.774
2015-02-24,2.48788517492629,310.887726584253,56.9583333333333,12.125,-1.880825,1.6285125,2015,0,175.833333333333,13.0041666666667,59.75,4.90416666666667,13.9416666666667,5680,3.6,11,292,-10.199,4.1207,147,"2",-0.617804166666667,2.12956666666667,-8.9173,2.6753
2015-02-25,3.68823473130183,314.252473629567,94.5833333333333,18.7916666666667,-2.64179166666667,2.57372083333333,2015,0,177.416666666667,13.4416666666667,58.625,5.0125,13.8375,5810,13.4,13.5,303,-11.3221,7.3526,148,"3",-1.4533625,3.05859166666667,-10.55,5.3523
2015-02-26,3.00120467212241,307.831549118741,65.625,18.3333333333333,-2.37040833333333,1.84076666666667,2015,0,164.75,13.5708333333333,73.8333333333333,8.52916666666667,13.7708333333333,5780,13,10.9,291,-10.176,3.9062,149,"4",-1.5059875,2.02549166666667,-9.5575,4.396
2015-02-27,6.09409050270995,302.837113905335,62.7826086956522,15.4782608695652,-5.12034166666667,3.30454166666667,2015,0,163.625,12.7041666666667,81.625,9.52083333333333,13.8708333333333,5690,9.4,14.6,295,-13.2321,6.1702,150,"5",-3.70831666666667,2.92915416666667,-10.3543,5.1851
2015-02-28,1.43385491486946,220.508250989617,12.3333333333333,7.125,-0.931370833333333,-1.09017916666667,2015,0,175.833333333333,11.1208333333333,80.5,7.69166666666667,13.875,5550,2.8,10.2,241,-8.9211,-4.9451,151,"6",-0.538154166666667,-0.861758333333333,-7.128,4.5937
2015-03-01,0.641194955232008,5.19680993787337,7.95833333333333,7.5,0.0580791666666667,0.638554166666667,2015,0,101.375,10.4916666666667,82.5,7.5125,13.7375,5480,1,8.6,282,-8.4121,1.788,152,"0",0.735070833333333,0.564479166666667,-4.8433,0.3897
2015-03-02,1.96052399656105,131.835943623285,9,8.125,1.46070416666667,-1.3076625,2015,0,122.5,9.925,81.0416666666667,6.67916666666667,13.3166666666667,5490,1.4,5.8,149,2.9872,-4.9716,153,"1",0.6926875,-1.27736666666667,-3.3708,-4.0601
2015-03-03,3.2251803989182,304.555806321997,52.5416666666667,12.625,-2.656175,1.82935416666667,2015,0,165.833333333333,11.2041666666667,75.5833333333333,6.675,13.3041666666667,5540,2,13.2,285,-12.7502,3.4164,154,"2",-1.291775,1.62712083333333,-9.527,5.0443
2015-03-04,1.48653487895779,280.211994985779,21.9583333333333,13.0416666666667,-1.46299166666667,0.263554166666667,2015,0.1,181.416666666667,13.175,62.7083333333333,5.675,13.4791666666667,5630,6.4,11.3,274,-11.2725,0.7882,155,"3",0.317695833333333,0.662595833333333,3.2214,3.4825
2015-03-05,NA,NA,32.7391304347826,11.0434782608696,NA,NA,2015,0,187.25,14.7166666666667,54.375,4.74166666666667,13.5166666666667,5710,8.8,9,275,-8.9658,0.7844,156,"4",0.710995833333333,-0.787708333333333,3.7751,-2.2504
2015-03-06,NA,NA,24.125,13.9166666666667,NA,NA,2015,0.4,190.458333333333,19.93,32.25,2.055,13.8916666666667,NA,NA,NA,NA,NA,NA,157,"5",0.768425,3.7900875,-3.1835,7.9998
2015-03-07,NA,NA,33.8333333333333,14,NA,NA,2015,0,190.625,16.8458333333333,50.9166666666667,5.50416666666667,14.1291666666667,5770,14.8,NA,NA,NA,NA,158,"6",-0.131279166666667,0.255583333333333,-5.4055,1.8613
2015-03-08,NA,NA,27.25,16.2083333333333,NA,NA,2015,0.6,185.333333333333,12.0541666666667,88.125,10.025,14.1958333333333,5780,14.8,NA,NA,NA,NA,159,"0",-0.940529166666667,0.581220833333333,-5.8276,3.0726
2015-03-09,NA,NA,26.2083333333333,15.75,NA,NA,2015,0.1,193.25,12.3625,90,10.6458333333333,14.6208333333333,5770,12.2,7.5,277,-7.4441,0.914,160,"1",-0.32735,-0.451225,-4.6935,0.6179
2015-03-10,1.36702307267005,284.88306476094,29.375,18.125,-1.3211625,0.3511125,2015,0.6,158.083333333333,12.0625,91.2916666666667,10.625,14.625,5760,15,8.1,268,-8.0951,-0.2827,161,"2",-0.387383333333333,-0.1435,-3.8857,-1.8368
2015-03-11,1.41683780086754,296.212078101209,30.25,14.2916666666667,-1.27112916666667,0.6258125,2015,0,75.9583333333333,13.8,86.1666666666667,11.4291666666667,14.875,5770,14,8.7,298,-7.6816,4.0844,162,"3",-1.07738333333333,0.920783333333333,-7.66,3.0638
2015-03-12,2.08828912360349,21.5607195077293,17.7916666666667,9.54166666666667,0.767429166666667,1.9421625,2015,0,192.791666666667,18.4409090909091,59.7272727272727,9.09090909090909,14.7583333333333,5800,11.2,4.4,301,-3.7715,2.2662,163,"4",1.95635,3.0660625,4.473,4.5438
2015-03-13,1.11262710826995,234.237074212905,30.1666666666667,9.875,-0.902825,-0.65025,2015,0.5,166.791666666667,19.2166666666667,55.2916666666667,9.48333333333333,15.2375,5830,15.2,7.4,282,-7.2383,1.5385,164,"5",-0.0645333333333333,-0.513575,-3.6656,1.4365
2015-03-14,0.411867494469744,31.6593080137284,38.7083333333333,13.8333333333333,0.216183333333333,0.3505625,2015,0.4,181.541666666667,20.8772727272727,48.1363636363636,8.07272727272727,15.6375,5860,16.2,7.5,282,-7.3361,1.5593,165,"6",0.3920875,0.199875,-3.6989,-0.1939
2015-03-15,0.88914661621889,313.722753205423,45.9583333333333,11.5,-0.642579166666667,0.6145625,2015,0.6,185.083333333333,19.1708333333333,50.625,7.97083333333333,15.8041666666667,5860,16.2,7.2,286,-6.9211,1.9846,166,"0",0.0948416666666667,0.357225,-4.7588,1.8172
2015-03-16,1.10752583276906,259.433129601047,26.4347826086957,11.4347826086957,-1.0887375,-0.203104166666667,2015,0,183.375,16.3208333333333,69.9583333333333,10.4625,15.75,5800,15.4,7.6,240,-6.5818,-3.8,167,"1",0.0718791666666667,-0.686383333333333,4.6918,-2.1382
2015-03-17,3.78982883561995,311.946017317058,71.5833333333333,17.2916666666667,-2.81877083333333,2.53322916666667,2015,0.5,115.166666666667,16.7333333333333,72.0416666666667,11.4625,15.85,5730,12.6,8.8,306,-7.1193,5.1725,168,"2",-2.92036666666667,2.87004583333333,-8.4006,4.5422
2015-03-18,4.81896958989599,308.284292045245,129.25,29.5,-3.78263333333333,2.98565833333333,2015,0.4,191.208333333333,16.1958333333333,67.5,9.95,15.6875,5710,10.4,13.9,307,-11.101,8.3652,169,"3",-3.0069375,3.13814583333333,-12.2886,5.1909
2015-03-19,1.97656055804422,244.370177659447,40.25,14.9166666666667,-1.7820875,-0.854970833333333,2015,0.5,198.75,14.8416666666667,77.4166666666667,10.5875,15.5666666666667,5720,14.4,10.2,245,-9.2443,-4.3107,170,"4",-0.617266666666667,-0.671795833333333,-4.486,-3.8859
2015-03-20,1.88623464383078,273.087048230496,37.5909090909091,14.2916666666667,-1.88349166666667,0.1015875,2015,0.8,162.75,13.375,87.5833333333333,11.2583333333333,15.3916666666667,5790,15.6,9.3,260,-9.1587,-1.6149,171,"5",-0.4820375,-0.456320833333333,-4.4351,0.248
2015-03-21,2.63077533791669,256.831567579404,16.75,9.79166666666667,-2.5615875,-0.5993375,2015,0.2,196.458333333333,12.5791666666667,89.4583333333333,10.8,15.3333333333333,5780,13.6,9.6,269,-9.5985,-0.1675,172,"6",-1.18042916666667,-0.301266666666667,-5.9386,0.384
2015-03-22,3.18082154323626,276.708947969473,14.0416666666667,8.83333333333333,-3.15904166666667,0.371595833333333,2015,0.4,191.875,14.1375,84.7916666666667,11.5375,15.6666666666667,5760,10.2,10.6,265,-10.5597,-0.9239,173,"0",-1.59389583333333,0.528675,-5.5088,2.1922
